"name[Blue Spice], eatType[coffee shop], area[city centre]"	Blue Spice is a coffee shop located in the city centre.
"name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is an indian restaurant located in the city centre near Raja Indian Cuisine. It is family friendly.
"name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an indian restaurant located in the riverside area near Raja Indian Cuisine. It is not family friendly.
"name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly indian restaurant located in the riverside area near Raja Indian Cuisine.
"name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an italian restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly.
"name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian restaurant located in the city centre near Raja Indian Cuisine.
"name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an italian restaurant located in the riverside area near Raja Indian Cuisine. It is not family-friendly.
"name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian restaurant located near Raja Indian Cuisine in the riverside area.
"name[Zizzi], eatType[coffee shop], area[riverside]"	Zizzi is a coffee shop in the riverside area.
"name[Zizzi], eatType[coffee shop], customer rating[average], near[Burger King]"	Zizzi is a coffee shop near Burger King. It has an average customer rating.
"name[Zizzi], eatType[coffee shop], customer rating[high], near[Burger King]"	Zizzi is a coffee shop near Burger King with a high customer rating.
"name[Zizzi], eatType[coffee shop], near[The Sorrento]"	Near The Sorrento is a coffee shop called Zizzi.
"name[Zizzi], eatType[pub], area[riverside]"	There is a pub in the riverside area called Zizzi.
"name[Zizzi], eatType[pub], customer rating[average], near[Burger King]"	Zizzi is a pub near Burger King with an average customer rating.
"name[Zizzi], eatType[pub], customer rating[high], near[Burger King]"	Zizzi is a pub near Burger King with a high customer rating.
"name[Zizzi], eatType[pub], near[The Sorrento]"	Near The Sorrento is a pub called Zizzi.
